timestamp,open_price,close_price,high_price,low_price,volume
2024-09-30 00:00:00+00:00,230.04,233.0,233.0,229.65,54793391
2024-10-01 00:00:00+00:00,229.505,226.21,229.65,223.74,63285048
2024-10-02 00:00:00+00:00,225.89,226.78,227.37,223.02,32880605
2024-10-03 00:00:00+00:00,225.14,225.67,226.805,223.32,34044158
2024-10-04 00:00:00+00:00,227.9,226.8,228.0,224.13,37345098
2024-10-07 00:00:00+00:00,224.5,221.69,225.69,221.33,39505354
2024-10-08 00:00:00+00:00,224.3,225.77,225.98,223.25,31855693
2024-10-09 00:00:00+00:00,225.23,229.54,229.75,224.83,33591091
2024-10-10 00:00:00+00:00,227.78,229.04,229.5,227.17,28183544
2024-10-11 00:00:00+00:00,229.3,227.55,229.41,227.34,31759188
2024-10-14 00:00:00+00:00,228.7,231.3,231.73,228.6,39882085
2024-10-15 00:00:00+00:00,233.61,233.85,237.49,232.37,64751367
2024-10-16 00:00:00+00:00,231.6,231.78,232.12,229.84,34082240
2024-10-17 00:00:00+00:00,233.43,232.15,233.85,230.52,32993810
2024-10-18 00:00:00+00:00,236.18,235.0,236.18,234.01,46431472
2024-10-21 00:00:00+00:00,234.45,236.48,236.85,234.45,36254470
2024-10-22 00:00:00+00:00,233.885,235.86,236.22,232.6,38846578
2024-10-23 00:00:00+00:00,234.08,230.76,235.144,227.76,52286979
2024-10-24 00:00:00+00:00,229.98,230.57,230.82,228.41,31109503
2024-10-25 00:00:00+00:00,229.74,231.41,233.22,229.57,38802304
2024-10-28 00:00:00+00:00,233.32,233.4,234.73,232.55,36087134
2024-10-29 00:00:00+00:00,233.1,233.67,234.325,232.32,35417247
2024-10-30 00:00:00+00:00,232.61,230.1,233.47,229.55,47070907
2024-10-31 00:00:00+00:00,229.34,225.91,229.83,225.37,64370086
2024-11-01 00:00:00+00:00,220.965,222.91,225.35,220.27,65276741
